🎦程响MV,#genre#
Wu远江 - 一生只爱你一次(DJ默涵版)-梅伊伊 我不要天地为我见证 我只要你感动,https://cfss.cc/api/kg/36AD17185FA827FCFB4306BEC469D06A.mp4
音乐潮资讯 - 梅伊伊《一生只爱你一次》一生我只爱你一次  一次爱你一生 你是往后余生的路程,https://cfss.cc/api/kg/E1369D9E056C5693961B3D6B068791A3.mp4
音乐老友 - 梅伊伊《一生我只爱你一次》一次爱你一生你是往后余生的路程！,https://cfss.cc/api/kg/FFE0EB6DED669652D98CCD739C7FE584.mp4
夏娃子 - 一生只爱你一次 梅伊伊,https://cfss.cc/api/kg/B27CF4FF1C439F29A27E40EE72788EC8.mp4
Alison - 梅伊伊《一生只爱你一次》祈愿天荒和地老,我只爱你一次,https://cfss.cc/api/kg/C6A1E0C8B9EBCBA8E69A117D7F840132.mp4
为赤道唤来雪花 - 梅伊伊《一生我只爱你一次》一次爱你一生你是往后余生的路程！,https://cfss.cc/api/kg/1CE34F9A98BB6775ADC4F388DD884F2D.mp4
Chen七妹 - 梅伊伊《一生只爱你一次》。七妹 KTV推荐#百听不厌的旋律#,https://cfss.cc/api/kg/8B52573AD82868D6983780ADC0117236.mp4

🎦降央卓玛MV,#genre#
降央卓玛 - 西海情歌 - 天籁之音现场,https://cfss.cc/api/kg/F1E906C12FE2052DA88E8D30B0BD41EA.mp4
降央卓玛 - 走天涯 - KTV版,https://cfss.cc/api/kg/A74333ED608682CCB5A29F5C09CE45A7.mp4
降央卓玛 - 西海情歌 - 中四版,https://cfss.cc/api/kg/D8E5E4EB99B9D6663E2C66166D51A7E8.mp4
降央卓玛 - 卓玛 - KTV版,https://cfss.cc/api/kg/9CDBC49A617CFAA7844D7A310887BD1C.mp4
降央卓玛 - 雨中飘荡的回忆 - KTV版,https://cfss.cc/api/kg/32D0A7BA9E566813414B31B7B41BF79C.mp4
降央卓玛 - 呼伦贝尔大草原 - KTV版,https://cfss.cc/api/kg/46B8534025C98052D093DC9B9E2B6CAA.mp4
降央卓玛、费玉清 - 走天涯 - 2013北京电视台春节联欢晚会现场版,https://cfss.cc/api/kg/B8E49974A758EC5A46BBEE1C56A85CFB.mp4
降央卓玛 - 敖包相会 - KTV版,https://cfss.cc/api/kg/3DACD7CF215BB32C23D94672AF30EE47.mp4
降央卓玛 - 那一天 - 2015 - 2016广东卫视跨年演唱会,https://cfss.cc/api/kg/E585790797E906DC09DE0BDB9FCC8FDF.mp4
降央卓玛 - 陪你一起看草原 - KTV版,https://cfss.cc/api/kg/0210F2D21E556FC714843A3709202693.mp4

🎦任然MV,#genre#
任然 - 飞鸟和蝉,https://cfss.cc/api/kg/B48107A3375B312FFA82C9D4E7C3EC0B.mp4
任然 - 无人之岛,https://cfss.cc/api/kg/3841E5E41333A6B4F805E485EE2F91E5.mp4
任然 - 疑心病,https://cfss.cc/api/kg/DFA00D39B0B8D9CEC0FE545F11761F0B.mp4
任然 - 后继者,https://cfss.cc/api/kg/12C5836DB8DB59755FFAA1AE34C5F34D.mp4
任然 - 花雨落 - 歌词版,https://cfss.cc/api/kg/7890D13133FCDC7BFD1F5DC912B1B327.mp4
任然 - 朱砂 (任然版) - 歌词版,https://cfss.cc/api/kg/5E8390657987025BA51675CA6F1B48D6.mp4
任然、小来 - 雀跃 - 音频版,https://cfss.cc/api/kg/46864BBCA748AEF20578AA236E5E971F.mp4
任然 - 雀跃,https://cfss.cc/api/kg/1EA5968A2552B96BF9F5E34A10DC8729.mp4
任然 - 空空如也,https://cfss.cc/api/kg/CAE89BBE884080415D549CADE592D9A2.mp4
任然 - 后继者 - 伴奏版,https://cfss.cc/api/kg/566F002E30DB40B0BF7EADE3130A28FC.mp4

🎦韩宝仪MV,#genre#
韩宝仪 - 舞女泪 - KTV版版,https://cfss.cc/api/kg/A2D6C7468374A5E742082FB3DBDFEF05.mp4
韩宝仪 - 舞女,https://cfss.cc/api/kg/04FA6C3B9D4C0FE770F97CE9C0D5FD13.mp4
韩宝仪 - 无奈的思绪 - KTV版,https://cfss.cc/api/kg/DE283715F90E73D63D58728378B888DF.mp4
韩宝仪 - 粉红色的回忆,https://cfss.cc/api/kg/6C3D18197D0A5D2DB6BAC55778AD5AC8.mp4
韩宝仪 - 除了你 - KTV版,https://cfss.cc/api/kg/D50F0F55A81120B5D33D77E8913B1E6F.mp4
韩宝仪 - 冬恋 - KTV版,https://cfss.cc/api/kg/B9DBAA6989C3715611810F229CC478CE.mp4
韩宝仪 - 粉红色的回忆,https://cfss.cc/api/kg/F99DB0050D7C5E4DA7009A050B66D7CB.mp4
韩宝仪 - 往事只能回味 - KTV版,https://cfss.cc/api/kg/68208E327A5F56614B38612D4D83354B.mp4
韩宝仪 - 抹去泪水 - KTV版,https://cfss.cc/api/kg/1517D009E65BF577AACEF5E590379959.mp4
韩宝仪 - 错误的爱,https://cfss.cc/api/kg/17794E5DE647F93D50B59E2C97787E51.mp4

🎦周林枫MV,#genre#
周林枫 - 忘了 - 短版,https://cfss.cc/api/kg/0BCE47817D013B4E6ED47245FEB2CC66.mp4
周林枫 - 镜中渊 - DJEva版)(现场版,https://cfss.cc/api/kg/08FF0221CD97BB07236EE932024EE822.mp4
周林枫 - 罪与爱 - 伴奏版,https://cfss.cc/api/kg/EFBEAC3A07365D9B26F019485ECA9764.mp4
周林枫 - 镜中渊 - 伴奏版,https://cfss.cc/api/kg/16A47760779EEDC7138D1E0ED4FDA1BB.mp4
周林枫 - 镜中罪 - 现场版,https://cfss.cc/api/kg/F24AB999EA8B2E34CBE1E79B53AB6D4D.mp4
周林枫 - 只为碎银几两 - 现场版,https://cfss.cc/api/kg/E6BACA7D51856DA6758EEE68A1C01576.mp4
周林枫 - 我想离开浪浪山 - 现场版,https://cfss.cc/api/kg/FDC56B9635999AAC12E0AE2388102AA3.mp4
豆豆果 - 周林枫、三楠《假象》饭制版,https://cfss.cc/api/kg/A8FA55CCFEE1055FADE1C1B8A57D1E0D.mp4
豆豆果 - 周林枫、张俊波《孤人》饭制版,https://cfss.cc/api/kg/AEA931D7C69BAA57D08C5A6127F3FB14.mp4
周林枫 - 天公不作美 - 伴奏版,https://cfss.cc/api/kg/2287B70663C854663CB3A2A351E99C3D.mp4

🎦程佳佳MV,#genre#
程佳佳 - 好想抱住你 - DJ R7版)(现场版,https://cfss.cc/api/kg/19ABF98D52A2A71B0C8A7E021F7DFA18.mp4
程佳佳、酷狗首唱会 - 别错过 - 程佳佳酷狗首唱会现场版,https://cfss.cc/api/kg/551D92B3336EBFD3E396B092E9174D28.mp4
程佳佳、酷狗首唱会 - 好想抱住你 - 程佳佳酷狗首唱会现场版,https://cfss.cc/api/kg/3CA52013D0A888687120C5C4D6A72FF5.mp4
程佳佳 - 别错过 - DJ阿卓版)(现场版,https://cfss.cc/api/kg/75A0D23519BA656641545248DDD18DA2.mp4
程佳佳 - 好想抱住你 - DJ R7版) (饭制版,https://cfss.cc/api/kg/5F7BE2C267B5DD554B4FC969D82BE687.mp4
程佳佳、酷狗首唱会 - 外婆说 - 程佳佳酷狗首唱会现场版,https://cfss.cc/api/kg/4F17B965EBFF0C16D1E8A39F5F6C1E26.mp4
程佳佳 - 山楂树の恋 - 伴奏版,https://cfss.cc/api/kg/B259A86FD5DAD13212DA6101DD2A284A.mp4
程佳佳 - 好想抱住你 - 伴奏版,https://cfss.cc/api/kg/BCD54EE13019E688233E046FDC72B637.mp4
程佳佳 - 温柔的风 - 伴奏版,https://cfss.cc/api/kg/6C23618B81143F3A51F240634EA2530D.mp4
程佳佳、木亦舟 - 太阳 - 伴奏版,https://cfss.cc/api/kg/5AB4B33C2151174838B8D746E1FA1700.mp4

🎦张碧晨MV,#genre#
张碧晨、Lil Ghost小鬼 - 指纹 - 2022来看我们的演唱会 第3期,https://cfss.cc/api/kg/CB015D04FC3E260781F6990B9C490EF3.mp4
司徒宝儿 - 周深惨遭淘汰！张碧晨一举夺冠！好声音第三季落幕华语乐坛迎来转折！【中国选秀衰亡史·好声音第三季下】,https://cfss.cc/api/kg/F12DE1404168C60BF2806F3AA291EDDE.mp4
杨宗纬、张碧晨 - 凉凉 - 《三生三世十里桃花》电视剧片尾曲,https://cfss.cc/api/kg/9BCA57DA927D96945A10E592BACEDA9A.mp4
杨丞琳、张碧晨 - 千年之恋 - 闪光的乐队 第1期,https://cfss.cc/api/kg/0A22557BBDBFAC6669EFD68A58C8F1D7.mp4
张碧晨 - 光的方向 - 2021中国好声音 国庆晚会,https://cfss.cc/api/kg/4DF7469B22D1DB7B78CEC4F114E541FF.mp4
谷建芬、张碧晨、郑云龙、那英、金志文、单依纯、杨洪基、周深、毛阿敏、雷佳、谢春花、孟慧圆、孙楠、新英才合唱团、吴春燕、TME live - TME live京东晚八点音乐会-年轻的朋友来相会 - 全场回顾,https://cfss.cc/api/kg/FFF5974F5488E059899997F47B89DC2E.mp4
张碧晨 - 年轮,https://cfss.cc/api/kg/1C26D18AD362426727EE0372A0665BEE.mp4
杨宗纬、张碧晨 - 凉凉 - 《三生三世十里桃花》电视剧片尾曲,https://cfss.cc/api/kg/0E780C1A61825CD5ABD86F8195271210.mp4
唐汉霄、梁龙、张碧晨、吴莫愁、Lil Ghost小鬼、闪光的乐队 - 日不落 - 闪光的乐队 第9期,https://cfss.cc/api/kg/BBE469C53856420EDC7A573F57B03A3C.mp4
张碧晨、张紫宁、天赐的声音 - 雨天 - 天赐的声音第三季 第4期,https://cfss.cc/api/kg/6B6499746E9F3331F237C349C874CDD1.mp4

🎦戴羽彤MV,#genre#
戴羽彤 - 来迟,https://cfss.cc/api/kg/D4660C4B1AD96D0267C71A05AEDE5EBB.mp4
房东的猫、戴羽彤、天赐的声音 - 第一次 - 天赐的声音第三季 第7期,https://cfss.cc/api/kg/B5BDD42D1DCCDA43AAE599ECF23C14DB.mp4
龙族花香 - 戴羽彤-那女孩对我说【嗨唱转起来】,https://cfss.cc/api/kg/C05A9A2B6C4327B23D8BC48231F3D72E.mp4
戴羽彤 - 哭砂,https://cfss.cc/api/kg/00AD29D146BC9F7A5CBEE518B66313B2.mp4
公主菲菲 - 非主流三巨头中，看似最不火的徐良，转行当老板捧红了众多网红,https://cfss.cc/api/kg/AB85819412849A81C982E5CC2AFF8B07.mp4
戴羽彤 - 来迟 - 全球中文音乐榜上榜20211225,https://cfss.cc/api/kg/A5E48ABEC41A117B30E95D1F9BE1191C.mp4
边缘浮萍 - 【苍兰诀】张含韵和戴羽彤在浙江卫视翻唱了苍兰诀的《彼岸》呜呜呜呜,https://cfss.cc/api/kg/893F078B200ED29E979A44E1802BA6BE.mp4
买买推荐官 - 月老掉线——王大醒｜抖音/TIKTOK各路大神翻唱最好听的版本(王大醒原版、三斤、戴羽彤、大神慧、小阿七、添儿呗、沈梦宸、小鱼酱),https://cfss.cc/api/kg/14566228663DF916B551E443CC3CC52B.mp4
戴羽彤、彭十六 - 探窗 - 2022-2023湖南卫视跨年晚会现场,https://cfss.cc/api/kg/76DB089638430C885CA7AB55EFBF7660.mp4
戴羽彤 - 胆小鬼 - 伴奏版,https://cfss.cc/api/kg/870937E7760992728C4572145030C084.mp4

🎦郁可唯MV,#genre#
郁可唯 - 水中花 - 时光音乐会 第2期,https://cfss.cc/api/kg/88E57B7949956AEA2CE66CDB923A935B.mp4
胡夏、郁可唯 - 知否知否 - 2019经典咏流传第二季现场版,https://cfss.cc/api/kg/5B481200F2CE8EC261F22D2AF2BB49E1.mp4
谭咏麟、张杰、林志炫、许茹芸、凤凰传奇、郁可唯、钟镇涛、时光音乐会 - 朋友 - 时光音乐会 第13期,https://cfss.cc/api/kg/1F6A3CEDF4D3BEA3DB256EB49B3AC143.mp4
郁可唯、F.I.R.飞儿乐团、时光音乐会 - 我们的爱 - 时光音乐会 第11期,https://cfss.cc/api/kg/16710983D9B016CCB601C728ECFC9F68.mp4
郁可唯 - 思慕,https://cfss.cc/api/kg/E64A7C6E387FDA44611D9FB2BDADCB14.mp4
郁可唯 - 路过人间 - 时光音乐会 第1期,https://cfss.cc/api/kg/07ACEC0EF86AD0D110DE7545BA674724.mp4
郁可唯 - 去有风的地方 - 《去有风的地方》电视剧主题曲,https://cfss.cc/api/kg/072756F6BE2E5B56EE18F28DE203FBC3.mp4
爱豆圈 - 郁可唯《再度重相逢》现场版,https://cfss.cc/api/kg/D725F9D9649B5BDA6301154EB1A6328E.mp4
郁可唯 - 他不懂,https://cfss.cc/api/kg/9825EA90469004C9EEE9736464C78198.mp4
140的脚趾筋 - 2021年最“出圈”十大现场！凤凰传奇《海底》必须第一！不服来战,https://cfss.cc/api/kg/0F290104C6EC31FDDB30558824EA0EF7.mp4

🎦孙燕姿MV,#genre#
孤单的彩虹 - 那些传唱度过亿的经典神曲，含泪重温巅峰的华语乐坛！,https://cfss.cc/api/kg/B0694D1BB5A4832A6F3451CB535DE402.mp4
孙燕姿 - 开始懂了,https://cfss.cc/api/kg/DA2F48678AD815A9161ADB96201C4DB7.mp4
孙燕姿 - 逆光,https://cfss.cc/api/kg/844F9479A0B048D3FAF639F633274692.mp4
孙燕姿 - 我怀念的,https://cfss.cc/api/kg/E138B25EEF9B783BA3FDB8360F39854B.mp4
孙燕姿 - 天黑黑,https://cfss.cc/api/kg/2ABC1169A09EE5CA6EF40C514CA564CA.mp4
孙燕姿 - 遇见 - 《向左走，向右走》电影主题曲,https://cfss.cc/api/kg/691B1CCD5F522FDBF7C132B252D0BDA7.mp4
雨落枫亭 - 【4K60FPS】群星《北京欢迎你》北京奥运会主题歌！史上最豪华阵容！,https://cfss.cc/api/kg/1E6D14EA334EB2A6609EE124CDFB760C.mp4
孙燕姿 - 开始懂了 - 2005飞跃红磡演唱会 全场回顾,https://cfss.cc/api/kg/D4255F9F1D00DFFB0A61E1130FED5DF9.mp4
孙燕姿 - 第一天,https://cfss.cc/api/kg/ED7AAA52DF85A12720BF18DB54FA65EB.mp4
孙燕姿 - 绿光,https://cfss.cc/api/kg/D582A51DF9EB88C39995DD3D9F612996.mp4

🎦高胜美MV,#genre#
高胜美 - 千年等一回 - 《新白娘子传奇》电视剧主题曲,https://cfss.cc/api/kg/D3ECDEA90E234CFA76380209BA353179.mp4
高胜美 - 昨夜星辰 - KTV版,https://cfss.cc/api/kg/27AE6A036895D1FE92DFB42B1F66A1C3.mp4
高胜美 - 青青河边草 - KTV版,https://cfss.cc/api/kg/F1E3AB8BBB4861B770713352DC343245.mp4
高胜美 - 恋曲1990 - KTV版,https://cfss.cc/api/kg/D7A910C062433E9E357C6343F2902123.mp4
高胜美 - 情难枕 - KTV版,https://cfss.cc/api/kg/7F5894701F14E964CC9CCE96EBEE8236.mp4
高胜美 - 晚风 - KTV版,https://cfss.cc/api/kg/18C9FE4036B2A062BA5F23E1B640637B.mp4
高胜美 - 千年等一回 - 《新白娘子传奇》电视剧主题曲,https://cfss.cc/api/kg/F31F1692AD0E36707780E250A1BE3A3D.mp4
高胜美、不凡的改变 - 千年等一回 - 现场版,https://cfss.cc/api/kg/40F96478F8B3E288B41853989FA72B55.mp4
高胜美 - 彩云伴海鸥 - KTV版,https://cfss.cc/api/kg/65D8D59DC02BFABBD25EA776C0E223D1.mp4
高胜美 - 千年等一回 - Karaoke,https://cfss.cc/api/kg/AE5234BBDA52DB1BE7AA0937550C4B34.mp4

🎦刘若英MV,#genre#
刘若英 - 后来,https://cfss.cc/api/kg/3E1FAE48B766F78D02E4F38E464956E7.mp4
刘若英 - 当爱在靠近 + 原来你也在这里 + 后来 - 2012江苏卫视跨年演唱会,https://cfss.cc/api/kg/D75A2FD8D9A19EA85F0C90DCADAAF2BC.mp4
酱紫音乐 - 万人合唱《后来》刘若英大哭！哭到一度唱不下去！,https://cfss.cc/api/kg/0C13ABBAD6A66457B1B199B74812B966.mp4
刘若英 - 后来 - 2012脱掉高跟鞋世界巡回演唱会,https://cfss.cc/api/kg/E353E2443BEA77048698533B553A3113.mp4
刘若英 - 当爱在靠近,https://cfss.cc/api/kg/3BC2AC4E1CD1D224C7D55B25A928E53A.mp4
刘若英 - 原来你也在这里,https://cfss.cc/api/kg/DFD21361C24187CA35ACE15827BC06D0.mp4
刘若英 - 原来你也在这里 - KTV版,https://cfss.cc/api/kg/FC083C7938AB1B5BB6D536FC1C3D3101.mp4
当爱相随 - 滚石30周年演唱会，伍佰、刘若英合作演绎《浪人情歌》,https://cfss.cc/api/kg/E4DE265A7E815C31F9710C6AEBC3B5D5.mp4
刘若英 - 为爱痴狂,https://cfss.cc/api/kg/5714F1246762736ABE6342086D9B3B94.mp4
刘若英 - 后来 - KTV版,https://cfss.cc/api/kg/043C2D47E535D000892BCA8570F28A50.mp4

🎦酷狗热门MV,#genre#
张靓颖、张杰、张靓颖 - 沉香 - 《沉香如屑》电视剧主题曲,https://cfss.cc/api/kg/5AA96802B270C828A55432F66C7322F1.mp4
菠萝的旅行日记 - 邓紫棋张靓颖比飙高音，沈腾看呆：飚成“脑血栓”！爆笑不断！,https://cfss.cc/api/kg/F089EE48DE43FA625D6B86860C57473B.mp4
孤单的彩虹 - 那些传唱度过亿的经典神曲，含泪重温巅峰的华语乐坛！,https://cfss.cc/api/kg/B0694D1BB5A4832A6F3451CB535DE402.mp4
张靓颖 - 我的梦 - 华为手机主题曲,https://cfss.cc/api/kg/C00FA266E0703FA8D0D9C7034F6F5217.mp4
丫神算子 - 杨紫/成毅《沉香如屑》主题曲MV《沉香》，好听好看，仙侠按这个标准卷起来！,https://cfss.cc/api/kg/DD8B04B7305AA6ACFF61590613A66BFF.mp4
张靓颖、王铮亮 - 只是没有如果 - 《那年青春我们正好》电视剧片尾曲,https://cfss.cc/api/kg/9DC9D5572793D83217678984F3EE4F60.mp4
张靓颖 - 画心 - 2015Bang The World 演唱会现场,https://cfss.cc/api/kg/862CE5ED5140D000D640243F81F514FB.mp4
G.E.M.邓紫棋、张靓颖 - 雨蝶 - 2018王牌对王牌第三季第八期现场,https://cfss.cc/api/kg/DAFEA8BE1B7AB4E8DB9AD59AED1094E5.mp4
张靓颖 - 我们说好的 - KTV版,https://cfss.cc/api/kg/B4F7A84E6489264D250BE3729606621C.mp4
张靓颖、摩登兄弟刘宇宁 - 无华 - 《有翡》电视剧片尾主题曲,https://cfss.cc/api/kg/576C7CB0F34C9DBCB277AE4E5A572D78.mp4

酷狗Mv-蔡依林
孤单的彩虹 - 那些传唱度过亿的经典神曲，含泪重温巅峰的华语乐坛！,https://cfss.cc/api/kg/B0694D1BB5A4832A6F3451CB535DE402.mp4
我从来不乱巩 - 《玫瑰少年》小提琴直击灵魂的声音,https://cfss.cc/api/kg/12C3711E1F4CEBD85936FA7F4775FB88.mp4
蔡依林、周杰伦 - 给我一首歌的时间 - 2010超时代世界巡回演唱会,https://cfss.cc/api/kg/DCEC1DC57DF1CC4DFC16AEA2BB3E5F41.mp4
蔡依林 - 玫瑰少年 - 舞蹈版,https://cfss.cc/api/kg/3E176A16FAF9AD9D04D383F225DC0A5C.mp4
蔡依林 - Love Love Love,https://cfss.cc/api/kg/BF9BB0DB1709848D1CDB3CB7A2BB84F1.mp4
蔡依林、周杰伦 - 布拉格广场,https://cfss.cc/api/kg/13432B6584CFBDD1D7C7929B4482193D.mp4
月落花林 - 当年的“劲舞团”有多火？网吧就没几台电脑的空格键是好的！,https://cfss.cc/api/kg/5BE78E1ADC97AC19814C452E37EDBEC0.mp4
蔡依林 - 说爱你,https://cfss.cc/api/kg/306BEFC3910A18D8C890AE8CD558DAEC.mp4
蔡依林 - 大艺术家,https://cfss.cc/api/kg/EB8935EF0AF0FDEE0C62C4E1E99C166E.mp4
天圣之水 - 当年“血洗”劲舞团的背景音乐，满满的回忆，没想到一晃十多年了！,https://cfss.cc/api/kg/464487E32E36D4270AC8103426DA8D2C.mp4

酷狗Mv-卓依婷
卓依婷 - 潮湿的心,https://cfss.cc/api/kg/6720501FE710D44D1CCBAFA9707304E5.mp4
卓依婷 - 明天会更好 - KTV版,https://cfss.cc/api/kg/5C940B26ACB30A930AEBAEC5C81A6F1B.mp4
卓依婷 - 生日快乐 - KTV版,https://cfss.cc/api/kg/862D7659FB615C5D094E3BBDE560EE92.mp4
卓依婷 - 潮湿的心,https://cfss.cc/api/kg/19DAEA4D8846B8127DF42E2901FC4812.mp4
卓依婷 - 捉泥鳅 - KTV版,https://cfss.cc/api/kg/DB5AA3916A0F19A9E24D246B173347AA.mp4
卓依婷 - 迟来的爱 - KTV版,https://cfss.cc/api/kg/A6910DE59D40C2DC848F23B8465D23D4.mp4
卓依婷 - 萍聚 - KTV版,https://cfss.cc/api/kg/54212610D9C64A0C8C172C918FE62E0A.mp4
卓依婷 - 杜十娘 - KTV版,https://cfss.cc/api/kg/F11329B5A8F39E0BB6A13A4827B1361B.mp4
卓依婷 - 东南西北风 - KTV版,https://cfss.cc/api/kg/DA43E6DA2DC220F2AD3DE3486F7F60A2.mp4
卓依婷 - 风中的承诺,https://cfss.cc/api/kg/7F6A8FB390FA3E26CE0D18F7ED9547A1.mp4

酷狗Mv-韩红
韩红、林俊杰 - 飞云之下 - 现场版,https://cfss.cc/api/kg/1E53A982D93C74F43B710C5E868F38A8.mp4
韩红、我是歌手 - 天亮了 - 现场版,https://cfss.cc/api/kg/6AFFC3F5CDA088151DB3BA66EE29430B.mp4
欢乐大叔 - 田馥甄韩红合唱《魔鬼中的天使》太好听了，韩红那段rap加的好赞！,https://cfss.cc/api/kg/458E0D317281C6EE834E3F86A7483878.mp4
孙楠、韩红 - 美丽的神话 - KTV版,https://cfss.cc/api/kg/B9CF9CFD6DE0F16EFC2AEDD2B785F451.mp4
韩红、黄绮珊、十三亿分贝 - 离不开你 - 现场版,https://cfss.cc/api/kg/47BD9C323C7C22C8F8D8D1DC543D1D3F.mp4
韩红 - 天路,https://cfss.cc/api/kg/DDB62C7F60D3AE5FFDD21FEBE435F650.mp4
韩红 - 天亮了 - Live,https://cfss.cc/api/kg/BB27563EF73DFF68E537D7FA1F5C5841.mp4
孙楠、韩红 - 美丽的神话,https://cfss.cc/api/kg/1E8A6D6FF80232C2EE0A9C03BC607C88.mp4
韩红 - 望 - 《满江红》电影片尾曲,https://cfss.cc/api/kg/AACB24727750FD844B31DA838B387E89.mp4
韩红、我想和你唱 - 天之大 - 2016我想和你唱现场,https://cfss.cc/api/kg/CE9733850A5C20AD271392EDA81D8A6C.mp4

酷狗Mv-蒋雪儿
蒋雪儿 - 谁在意我流下的泪 - KTV版,https://cfss.cc/api/kg/321820FCD4DDEEC16F24058E73F4D271.mp4
蒋雪儿 - 莫问归期,https://cfss.cc/api/kg/313B572503C64605B2D2061C3EA3F6C3.mp4
蒋雪儿 - 梦的翅膀受了伤,https://cfss.cc/api/kg/A0A3C2CBF3C7AB4C533BCCC943EE8E16.mp4
蒋雪儿 - 爱河 - 歌词版,https://cfss.cc/api/kg/A8C3658141A68F2BBC2A09BE183D5F63.mp4
蒋雪儿 - 因为你爱上他 - KTV版,https://cfss.cc/api/kg/FFAD25566162E1C549FEA78682A1CB1F.mp4
蒋雪儿 - 梦的翅膀受了伤 - KTV版,https://cfss.cc/api/kg/F4790A3C5437B922102B59E4692AAE94.mp4
蒋雪儿 - 谁在意我流下的泪 - 伴奏版,https://cfss.cc/api/kg/0840A63A6162EEE9EB13F7D4DF1C5BC8.mp4
蒋雪儿 - 梦的翅膀受了伤 - DJ版,https://cfss.cc/api/kg/238D6B959CF22906E6372DA64AA251DB.mp4
蒋雪儿 - 谁在意我留下的泪,https://cfss.cc/api/kg/D572494FB0EB36902C8F1DB8AC21023A.mp4
蒋雪儿 - 因为你爱上他 - KTV版,https://cfss.cc/api/kg/EB4A7BE4FEFD4F12AAA0E172867F0A11.mp4

酷狗Mv-糯米nomi
赵云 - 盘点诡异又莫名好听的五首歌，千万别晚上听，不然我怕你不敢睡,https://cfss.cc/api/kg/0D9A2635B751DAB1834E7F156286F8A4.mp4
糯米Nomi - 调查中 - 歌词版,https://cfss.cc/api/kg/758EF3BD580E674F370CDF6457A4ABF2.mp4
糯米Nomi - 调查中 - 伴奏版,https://cfss.cc/api/kg/F30F107C3C0CE43BA1CF66520E33E2DB.mp4
糯米Nomi - 调查中 - 伴奏版,https://cfss.cc/api/kg/A3EA83155B59E675AFB28FF24AE702B4.mp4
李常超（Lao乾妈）、音频怪物、小魂、徐远书、易言、凌之轩、Assen捷、妖蝠、海疼er、肥皂菌丨珉珉的猫咪丨、祈Inory、萧忆情Alex、奇然、妖扬、佑可猫、Braska、丁丁RaJor、KenZong、西瓜Kune、裂天、卡修Rui、根小八、Babystop_山竹、Mario、云の泣、王梓钰、晃儿、jesse妄尘、NL不分、小时姑娘、以冬、沈谧仁、泥鳅Niko、糖醋排骨、三畿道、执素兮、小义学长、刷牙、赵方婧、糯米Nomi - 【盗墓笔记】见闻山海 - 剧情版,https://cfss.cc/api/kg/68A21833475A409CC6B4FF6C63B60758.mp4
糯米Nomi - 半生春秋 - 现场版,https://cfss.cc/api/kg/78F924338BDA4BD248D0BE6EF84550D9.mp4
糯米Nomi - 情字难 - 伴奏版,https://cfss.cc/api/kg/5E4AA86CA846240D8053D4A11724A23E.mp4
糯米Nomi - 迷雾中 - 现场版,https://cfss.cc/api/kg/338DEFA8816F65A7034151860ACA2288.mp4
